,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
1,query,1000,0,100.5,0.06,0.05,0.05,100.0,28.33,16.86,38.93,38.93,16,ibft,100,2.50,50,0,9
2,transfer,1000,0,100.6,2.22,1.07,1.67,84.8,90.76,50.23,242.4,242.4,16,ibft,100,2.50,50,0,9
0,open,1000,0,100.5,2.64,1.11,1.74,84.9,109.36,58.44,261.0,261.0,16,ibft,100,2.50,50,0,8
1,query,1000,0,100.3,0.07,0.05,0.05,99.8,31.37,17.27,39.04,39.04,16,ibft,100,2.50,50,0,8
2,transfer,1000,0,100.6,2.32,1.09,1.68,85.0,87.3,50.11,235.5,235.5,16,ibft,100,2.50,50,0,8
0,open,1000,0,100.5,2.23,1.09,1.66,87.0,99.71,54.48,222.1,222.1,16,ibft,100,2.50,50,0,5
1,query,1000,0,100.4,0.07,0.05,0.05,99.8,31.5,17.55,39.32,39.32,16,ibft,100,2.50,50,0,5
2,transfer,1000,0,100.7,2.22,1.06,1.67,84.8,95.19,51.13,251.4,251.4,16,ibft,100,2.50,50,0,5
0,open,1000,0,100.7,2.34,1.12,1.7,86.1,95.14,54.53,270.1,270.1,16,ibft,100,2.50,50,0,2
1,query,1000,0,100.5,0.07,0.05,0.05,100.0,17.67,15.98,41.21,41.21,16,ibft,100,2.50,50,0,2
2,transfer,1000,0,100.7,2.48,1.12,1.71,84.8,94.29,53.89,272.9,272.9,16,ibft,100,2.50,50,0,2
0,open,1000,0,100.6,2.31,1.1,1.69,86.7,97.27,55.5,255.5,255.5,16,ibft,100,2.50,50,0,6
1,query,1000,0,100.5,0.06,0.05,0.05,99.9,26.02,16.89,41.760000000000005,41.760000000000005,16,ibft,100,2.50,50,0,6
2,transfer,1000,0,100.7,2.27,1.07,1.68,84.2,92.16,50.92,244.89999999999998,244.89999999999998,16,ibft,100,2.50,50,0,6
0,open,1000,0,100.6,2.39,1.08,1.7,88.1,108.75,58.17,275.19999999999993,275.19999999999993,16,ibft,100,2.50,50,0,7
1,query,1000,0,100.5,0.06,0.05,0.05,100.0,17.78,16.36,42.449999999999996,42.449999999999996,16,ibft,100,2.50,50,0,7
2,transfer,1000,0,100.7,2.23,1.08,1.67,84.6,98.79,54.21,274.1,274.1,16,ibft,100,2.50,50,0,7
0,open,1000,0,100.6,2.52,1.13,1.74,83.5,102.35,57.13,270.29999999999995,270.29999999999995,16,ibft,100,2.50,50,0,3
1,query,1000,0,100.4,0.06,0.05,0.05,99.9,24.29,16.88,39.58,39.58,16,ibft,100,2.50,50,0,3
2,transfer,1000,0,100.7,2.36,1.09,1.69,84.7,90.47,51.9,272.09999999999997,272.09999999999997,16,ibft,100,2.50,50,0,3
0,open,1000,0,100.4,2.23,1.05,1.68,83.3,98.97,54.96,222.60000000000002,222.60000000000002,16,ibft,100,2.50,50,0,4
1,query,1000,0,100.2,0.07,0.05,0.05,99.7,31.47,17.38,38.03,38.03,16,ibft,100,2.50,50,0,4
2,transfer,1000,0,100.6,2.21,1.1,1.66,84.4,88.67,50.8,239.20000000000002,239.20000000000002,16,ibft,100,2.50,50,0,4
0,open,1000,0,100.5,2.36,1.06,1.68,88.0,101.14,55.52,256.0,256.0,16,ibft,100,2.50,50,0,10
1,query,1000,0,100.5,0.06,0.05,0.05,100.0,26.41,17.16,38.14,38.14,16,ibft,100,2.50,50,0,10
2,transfer,1000,0,100.7,2.21,1.05,1.66,84.9,90.29,52.01,261.8,261.8,16,ibft,100,2.50,50,0,10
0,open,1000,0,199.9,2.62,1.07,1.78,154.3,158.8,57.54,209.7,209.7,16,ibft,200,2.50,50,0,1
1,query,1000,0,200.9,0.06,0.05,0.05,198.8,19.07,16.61,30.69,30.69,16,ibft,200,2.50,50,0,1
2,transfer,1000,0,201.3,2.62,1.08,1.77,149.3,155.13,54.71,214.3,214.3,16,ibft,200,2.50,50,0,1
0,open,1000,0,199.2,2.61,1.07,1.78,147.6,154.71,56.83,206.0,206.0,16,ibft,200,2.50,50,0,9
1,query,1000,0,199.0,0.06,0.05,0.05,197.0,31.78,17.82,28.18,28.18,16,ibft,200,2.50,50,0,9
2,transfer,1000,0,201.0,2.59,1.06,1.73,147.5,147.59,54.07,210.39999999999998,210.39999999999998,16,ibft,200,2.50,50,0,9
0,open,1000,0,200.8,2.66,1.08,1.78,142.1,166.31,57.96,196.46,196.46,16,ibft,200,2.50,50,0,8
