,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
2,transfer,1000,0,201.2,2.96,1.02,1.98,153.6,196.32,65.76,221.79999999999998,221.79999999999998,16,ibft,200,2.50,0,20,2
0,open,1000,0,200.1,4.75,1.01,2.24,147.5,184.32,59.04,192.98,192.98,16,ibft,200,2.50,0,20,6
1,query,1000,0,200.8,0.03,0.0,0.0,200.8,38.400000000000006,19.200000000000003,26.05,26.05,16,ibft,200,2.50,0,20,6
2,transfer,1000,0,201.3,2.77,1.0,1.9,154.2,204.95999999999998,68.16,223.7,223.7,16,ibft,200,2.50,0,20,6
0,open,1000,0,200.2,2.73,1.09,1.87,146.6,201.60000000000002,68.16,208.0,208.0,16,ibft,200,2.50,0,20,7
1,query,1000,0,200.9,0.03,0.0,0.0,200.8,33.599999999999994,18.72,25.93,25.93,16,ibft,200,2.50,0,20,7
2,transfer,1000,0,201.2,2.81,1.09,1.91,153.5,202.56,66.72,222.0,222.0,16,ibft,200,2.50,0,20,7
0,open,1000,0,200.3,2.73,1.1,1.86,149.6,203.52,71.52,217.29999999999998,217.29999999999998,16,ibft,200,2.50,0,20,3
1,query,1000,0,200.8,0.03,0.0,0.0,200.7,30.240000000000002,18.72,26.12,26.12,16,ibft,200,2.50,0,20,3
2,transfer,1000,0,201.3,2.77,0.96,1.9,155.1,192.95999999999998,65.28,224.20000000000002,224.20000000000002,16,ibft,200,2.50,0,20,3
0,open,1000,0,200.6,2.65,1.19,1.87,161.0,207.84,73.44,219.8,219.8,16,ibft,200,2.50,0,20,4
1,query,1000,0,200.9,0.03,0.0,0.0,200.8,18.240000000000002,16.32,25.990000000000002,25.990000000000002,16,ibft,200,2.50,0,20,4
2,transfer,1000,0,201.3,2.82,1.04,1.89,158.1,192.95999999999998,66.72,223.89999999999998,223.89999999999998,16,ibft,200,2.50,0,20,4
0,open,1000,0,200.7,2.95,1.08,1.88,148.2,193.44,67.19999999999999,220.0,220.0,16,ibft,200,2.50,0,20,10
1,query,1000,0,200.9,0.03,0.0,0.0,200.8,18.240000000000002,16.32,26.049999999999997,26.049999999999997,16,ibft,200,2.50,0,20,10
2,transfer,1000,0,201.2,2.74,1.04,1.92,153.7,203.04000000000002,67.19999999999999,221.89999999999998,221.89999999999998,16,ibft,200,2.50,0,20,10
0,open,1000,0,199.6,21.0,10.95,16.21,46.5,103.19999999999999,37.44,190.90999999999997,190.90999999999997,16,ibft,200,2.50,0,5,1
1,query,1000,0,200.6,0.12,0.0,0.02,200.5,20.16,16.32,29.64,29.64,16,ibft,200,2.50,0,5,1
2,transfer,1000,0,201.2,26.21,16.89,21.25,36.7,107.03999999999999,36.480000000000004,240.0,240.0,16,ibft,200,2.50,0,5,1
0,open,1000,0,198.9,19.14,11.69,15.53,50.3,102.24,40.32,174.51,174.51,16,ibft,200,2.50,0,5,9
1,query,1000,0,200.5,0.14,0.0,0.02,200.4,34.56,19.68,29.459999999999997,29.459999999999997,16,ibft,200,2.50,0,5,9
2,transfer,1000,0,201.1,24.24,8.02,18.99,40.0,129.12,38.400000000000006,220.5,220.5,16,ibft,200,2.50,0,5,9
0,open,1000,0,201.0,20.42,7.57,15.26,47.0,110.88,38.400000000000006,188.6,188.6,16,ibft,200,2.50,0,5,8
1,query,1000,0,200.6,0.12,0.0,0.02,200.6,33.599999999999994,19.200000000000003,29.32,29.32,16,ibft,200,2.50,0,5,8
2,transfer,1000,0,201.4,23.99,7.92,18.67,38.6,113.76,36.0,223.3,223.3,16,ibft,200,2.50,0,5,8
0,open,1000,0,200.4,20.51,8.46,15.03,47.0,113.76,40.32,188.35999999999999,188.35999999999999,16,ibft,200,2.50,0,5,5
1,query,1000,0,200.6,0.12,0.0,0.02,200.5,33.599999999999994,18.72,29.04,29.04,16,ibft,200,2.50,0,5,5
2,transfer,1000,0,201.2,25.34,14.98,20.09,39.3,96.0,39.839999999999996,226.5,226.5,16,ibft,200,2.50,0,5,5
0,open,1000,0,200.9,21.51,13.73,17.22,44.6,110.39999999999999,43.68,197.3,197.3,16,ibft,200,2.50,0,5,2
1,query,1000,0,200.6,0.12,0.0,0.02,200.5,26.880000000000003,16.32,29.52,29.52,16,ibft,200,2.50,0,5,2
2,transfer,1000,0,201.2,23.44,15.3,19.42,42.4,103.68,39.36,215.7,215.7,16,ibft,200,2.50,0,5,2
0,open,1000,0,200.0,18.29,8.43,13.63,51.1,98.39999999999999,39.839999999999996,176.99,176.99,16,ibft,200,2.50,0,5,6
1,query,1000,0,200.8,0.11,0.0,0.02,200.7,34.56,19.68,28.659999999999997,28.659999999999997,16,ibft,200,2.50,0,5,6
2,transfer,1000,0,201.5,22.61,13.19,17.68,43.9,108.96000000000001,37.44,205.4,205.4,16,ibft,200,2.50,0,5,6
0,open,1000,0,198.3,20.43,12.37,16.37,48.5,101.28,38.88,191.0,191.0,16,ibft,200,2.50,0,5,7
1,query,1000,0,200.0,0.12,0.0,0.02,200.0,25.92,18.72,28.47,28.47,16,ibft,200,2.50,0,5,7
2,transfer,1000,0,200.9,23.12,8.19,17.63,41.9,121.92,35.519999999999996,214.8,214.8,16,ibft,200,2.50,0,5,7
0,open,1000,0,198.8,22.06,12.9,17.31,43.9,87.36,37.92,199.9,199.9,16,ibft,200,2.50,0,5,3
1,query,1000,0,199.4,0.11,0.0,0.02,199.3,26.400000000000002,18.240000000000002,30.050000000000004,30.050000000000004,16,ibft,200,2.50,0,5,3
2,transfer,1000,0,201.2,23.81,14.27,18.66,41.9,108.47999999999999,34.56,203.1,203.1,16,ibft,200,2.50,0,5,3
0,open,1000,0,200.4,20.87,12.42,16.53,46.7,88.80000000000001,39.36,189.41,189.41,16,ibft,200,2.50,0,5,4
1,query,1000,0,200.6,0.12,0.0,0.02,200.3,45.12,20.64,29.189999999999998,29.189999999999998,16,ibft,200,2.50,0,5,4
2,transfer,1000,0,201.1,23.72,13.2,18.06,41.6,92.64,37.44,214.8,214.8,16,ibft,200,2.50,0,5,4
0,open,1000,0,201.1,19.5,11.5,15.37,50.9,107.03999999999999,43.68,174.55,174.55,16,ibft,200,2.50,0,5,10
1,query,1000,0,200.4,0.13,0.0,0.02,200.4,44.64,20.64,28.45,28.45,16,ibft,200,2.50,0,5,10
2,transfer,1000,0,201.1,23.1,14.13,18.35,42.7,106.08,36.480000000000004,210.79999999999998,210.79999999999998,16,ibft,200,2.50,0,5,10
0,open,1000,0,200.1,13.65,7.63,10.43,72.7,99.84,41.76,101.13,101.13,16,bhs,200,2.50,0,5,1
