,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
1,query,1000,0,100.3,0.04,0.0,0.0,100.3,39.22,17.7,29.11,29.11,16,qbft,100,2.50,0,10,10
2,transfer,1000,0,100.6,3.88,1.02,2.1,88.6,96.64,55.01,214.60000000000002,214.60000000000002,16,qbft,100,2.50,0,10,10
0,open,1000,0,398.6,7.52,4.17,5.67,125.5,107.17,45.45,140.21,140.21,16,qbft,400,2.50,0,10,1
1,query,1000,0,397.9,0.06,0.0,0.01,397.6,41.05,22.88,13.45,13.45,16,qbft,400,2.50,0,10,1
2,transfer,1000,0,398.1,9.77,5.48,7.34,100.9,169.55,56.13,154.4,154.4,16,qbft,400,2.50,0,10,1
0,open,1000,0,389.9,9.55,5.41,7.64,101.7,146.5,58.86,152.01,152.01,16,qbft,400,2.50,0,10,8
1,query,1000,0,395.1,0.06,0.0,0.01,393.1,36.14,19.9,14.768,14.768,16,qbft,400,2.50,0,10,8
2,transfer,1000,0,400.5,10.52,6.45,8.28,94.1,131.13,48.6,168.94,168.94,16,qbft,400,2.50,0,10,8
0,open,1000,0,398.2,8.37,3.92,6.23,114.6,103.13,43.07,143.75,143.75,16,qbft,400,2.50,0,10,5
1,query,1000,0,396.7,0.08,0.0,0.01,395.4,35.13,22.72,13.384,13.384,16,qbft,400,2.50,0,10,5
2,transfer,1000,0,391.2,9.23,5.37,7.3,103.1,156.45,60.1,158.3,158.3,16,qbft,400,2.50,0,10,5
0,open,1000,0,392.3,7.86,3.83,5.7,117.7,108.98,42.64,139.70999999999998,139.70999999999998,16,qbft,400,2.50,0,10,2
1,query,1000,0,398.7,0.07,0.0,0.01,397.5,33.36,20.46,14.524000000000001,14.524000000000001,16,qbft,400,2.50,0,10,2
2,transfer,1000,0,400.5,8.82,4.68,6.83,105.4,127.26,51.06,155.88,155.88,16,qbft,400,2.50,0,10,2
0,open,1000,0,397.9,8.65,4.45,6.38,114.6,115.78,50.72,142.62,142.62,16,qbft,400,2.50,0,10,6
1,query,1000,0,396.5,0.08,0.0,0.01,391.1,45.92,22.93,14.690000000000001,14.690000000000001,16,qbft,400,2.50,0,10,6
2,transfer,1000,0,401.3,8.44,4.34,6.57,106.9,109.13,50.81,159.9,159.9,16,qbft,400,2.50,0,10,6
0,open,1000,0,391.7,7.87,3.95,5.87,118.0,100.86,43.42,141.74,141.74,16,qbft,400,2.50,0,10,7
1,query,1000,0,397.0,0.07,0.0,0.01,395.4,39.3,20.37,14.923,14.923,16,qbft,400,2.50,0,10,7
2,transfer,1000,0,397.5,9.34,4.62,7.04,101.7,122.89,54.99,159.89999999999998,159.89999999999998,16,qbft,400,2.50,0,10,7
0,open,1000,0,399.4,8.1,4.07,5.92,113.8,104.12,44.75,146.7,146.7,16,qbft,400,2.50,0,10,3
1,query,1000,0,400.2,0.09,0.0,0.01,399.8,48.44,22.39,15.298,15.298,16,qbft,400,2.50,0,10,3
2,transfer,1000,0,400.6,8.69,4.26,6.81,110.9,114.29,42.76,157.35,157.35,16,qbft,400,2.50,0,10,3
0,open,1000,0,396.4,9.2,3.89,7.25,105.0,124.84,51.38,148.8,148.8,16,qbft,400,2.50,0,10,4
1,query,1000,0,386.2,0.08,0.0,0.01,385.4,37.68,19.73,14.492,14.492,16,qbft,400,2.50,0,10,4
2,transfer,1000,0,401.3,9.67,5.48,7.72,101.8,154.69,56.31,160.55,160.55,16,qbft,400,2.50,0,10,4
0,open,1000,0,197.9,8.65,2.4,6.13,113.9,127.67,48.2,123.27000000000001,123.27000000000001,16,bhs,200,2.50,0,10,1
1,query,1000,0,199.0,0.03,0.0,0.0,199.0,26.22,11.32,2.9709999999999996,2.9709999999999996,16,bhs,200,2.50,0,10,1
2,transfer,1000,0,200.9,9.45,4.37,6.89,105.7,127.63,47.33,133.45,133.45,16,bhs,200,2.50,0,10,1
0,open,1000,0,199.7,7.87,3.23,5.46,113.1,126.94,47.94,122.57,122.57,16,bhs,200,2.50,0,10,9
1,query,1000,0,198.7,0.02,0.0,0.0,198.6,21.72,11.03,3.025,3.025,16,bhs,200,2.50,0,10,9
2,transfer,1000,0,201.1,9.69,4.63,7.12,102.8,127.64,52.93,133.57999999999998,133.57999999999998,16,bhs,200,2.50,0,10,9
0,open,1000,0,199.8,5.9,2.04,3.99,130.9,125.58,48.29,115.53999999999999,115.53999999999999,16,bhs,200,2.50,0,10,8
1,query,1000,0,200.5,0.02,0.0,0.0,200.4,23.0,11.0,2.9930000000000003,2.9930000000000003,16,bhs,200,2.50,0,10,8
2,transfer,1000,0,200.9,7.38,3.62,5.55,114.9,132.42,46.52,129.03,129.03,16,bhs,200,2.50,0,10,8
0,open,1000,0,198.3,7.55,2.37,5.03,129.9,127.67,59.95,118.38,118.38,16,bhs,200,2.50,0,10,5
1,query,1000,0,199.7,0.02,0.0,0.0,199.6,28.04,12.65,3.186,3.186,16,bhs,200,2.50,0,10,5
2,transfer,1000,0,200.9,8.64,3.59,6.1,115.5,120.6,49.19,130.02999999999997,130.02999999999997,16,bhs,200,2.50,0,10,5
0,open,1000,0,197.6,6.95,2.79,4.72,126.3,133.12,60.06,119.75,119.75,16,bhs,200,2.50,0,10,2
1,query,1000,0,199.8,0.02,0.0,0.0,199.7,23.08,12.09,3.029,3.029,16,bhs,200,2.50,0,10,2
2,transfer,1000,0,200.4,8.75,3.61,6.16,110.9,120.7,47.9,128.61,128.61,16,bhs,200,2.50,0,10,2
0,open,1000,0,199.6,7.98,2.43,5.39,113.9,123.05,47.32,122.28999999999999,122.28999999999999,16,bhs,200,2.50,0,10,6
1,query,1000,0,200.2,0.02,0.0,0.0,200.2,31.22,12.87,3.026,3.026,16,bhs,200,2.50,0,10,6
2,transfer,1000,0,201.0,8.65,3.58,6.11,115.3,126.18,49.97,128.21,128.21,16,bhs,200,2.50,0,10,6
0,open,1000,0,199.4,8.57,2.66,5.97,112.7,133.68,50.23,124.41,124.41,16,bhs,200,2.50,0,10,7
1,query,1000,0,199.7,0.01,0.0,0.0,199.7,26.96,11.92,2.987,2.987,16,bhs,200,2.50,0,10,7
2,transfer,1000,0,201.2,9.49,4.41,6.94,105.1,133.13,49.59,130.7,130.7,16,bhs,200,2.50,0,10,7
0,open,1000,0,200.0,8.38,2.62,5.8,114.0,134.57,48.15,123.34,123.34,16,bhs,200,2.50,0,10,3
1,query,1000,0,201.0,0.01,0.0,0.0,200.9,29.57,11.96,3.1980000000000004,3.1980000000000004,16,bhs,200,2.50,0,10,3
2,transfer,1000,0,201.4,7.03,3.78,5.51,113.5,125.64,45.84,128.08999999999997,128.08999999999997,16,bhs,200,2.50,0,10,3
0,open,1000,0,197.8,6.49,2.61,4.44,129.9,125.54,52.74,117.48,117.48,16,bhs,200,2.50,0,10,4
1,query,1000,0,196.7,0.03,0.0,0.0,196.6,24.58,11.17,2.988,2.988,16,bhs,200,2.50,0,10,4
2,transfer,1000,0,200.5,7.02,3.68,5.46,113.6,124.02,43.28,128.38,128.38,16,bhs,200,2.50,0,10,4
0,open,1000,0,198.7,7.98,2.78,5.44,113.6,119.49,47.16,122.54,122.54,16,bhs,200,2.50,0,10,10
1,query,1000,0,200.3,0.01,0.0,0.0,200.2,29.52,12.5,3.0610000000000004,3.0610000000000004,16,bhs,200,2.50,0,10,10
2,transfer,1000,0,200.4,8.71,3.7,6.19,114.3,124.37,48.42,130.44,130.44,16,bhs,200,2.50,0,10,10
0,open,1000,0,199.9,7.59,3.2,5.35,102.9,108.95,52.56,170.51,170.51,16,ibft,200,2.50,0,10,1
1,query,1000,0,200.2,0.06,0.0,0.01,200.1,31.09,18.92,25.650000000000002,25.650000000000002,16,ibft,200,2.50,0,10,1
2,transfer,1000,0,200.9,8.61,2.82,6.02,96.3,114.68,47.21,187.6,187.6,16,ibft,200,2.50,0,10,1
0,open,1000,0,199.8,8.15,2.35,5.59,103.0,117.99,53.32,173.01,173.01,16,ibft,200,2.50,0,10,9
1,query,1000,0,200.2,0.06,0.0,0.01,200.1,34.4,20.7,26.92,26.92,16,ibft,200,2.50,0,10,9
2,transfer,1000,0,200.9,10.11,4.37,7.05,88.0,122.04,54.33,194.10000000000002,194.10000000000002,16,ibft,200,2.50,0,10,9
0,open,1000,0,199.0,7.96,2.64,5.39,101.9,118.35,52.79,170.31,170.31,16,ibft,200,2.50,0,10,8
1,query,1000,0,199.9,0.05,0.0,0.01,199.8,33.35,19.29,25.43,25.43,16,ibft,200,2.50,0,10,8
2,transfer,1000,0,200.9,9.77,4.04,6.73,88.8,125.14,55.35,193.9,193.9,16,ibft,200,2.50,0,10,8
0,open,1000,0,200.2,7.36,2.98,5.28,105.5,122.79,52.46,169.27,169.27,16,ibft,200,2.50,0,10,5
1,query,1000,0,200.4,0.06,0.0,0.01,200.3,27.44,17.71,24.97,24.97,16,ibft,200,2.50,0,10,5
2,transfer,1000,0,201.2,10.31,3.56,7.16,90.2,110.45,49.96,193.2,193.2,16,ibft,200,2.50,0,10,5
0,open,1000,0,200.2,7.69,2.91,5.32,103.4,116.87,51.83,170.44,170.44,16,ibft,200,2.50,0,10,2
1,query,1000,0,199.7,0.06,0.0,0.01,199.7,19.87,16.96,25.560000000000002,25.560000000000002,16,ibft,200,2.50,0,10,2
2,transfer,1000,0,200.6,9.45,3.96,6.73,92.1,124.66,57.93,194.89999999999998,194.89999999999998,16,ibft,200,2.50,0,10,2
0,open,1000,0,199.2,7.82,3.02,5.5,101.9,108.21,49.87,172.62,172.62,16,ibft,200,2.50,0,10,6
1,query,1000,0,200.5,0.06,0.0,0.01,200.4,26.57,17.22,25.520000000000003,25.520000000000003,16,ibft,200,2.50,0,10,6
2,transfer,1000,0,198.1,9.62,3.97,6.67,88.0,121.92,55.92,194.3,194.3,16,ibft,200,2.50,0,10,6
0,open,1000,0,200.0,7.89,3.22,5.38,101.5,117.4,54.51,170.93,170.93,16,ibft,200,2.50,0,10,7
1,query,1000,0,199.3,0.06,0.0,0.01,199.2,26.78,17.39,25.43,25.43,16,ibft,200,2.50,0,10,7
2,transfer,1000,0,197.6,9.86,2.43,6.92,87.9,118.57,55.11,195.7,195.7,16,ibft,200,2.50,0,10,7
0,open,1000,0,199.8,8.01,2.82,5.33,102.3,111.91,50.83,169.41,169.41,16,ibft,200,2.50,0,10,3
1,query,1000,0,199.9,0.05,0.0,0.01,199.8,26.42,18.49,25.32,25.32,16,ibft,200,2.50,0,10,3
2,transfer,1000,0,201.2,9.06,4.36,6.42,96.3,132.95,53.01,189.4,189.4,16,ibft,200,2.50,0,10,3
0,open,1000,0,199.0,8.17,2.41,5.67,102.0,114.34,53.95,172.78,172.78,16,ibft,200,2.50,0,10,4
1,query,1000,0,199.9,0.05,0.0,0.01,199.8,34.06,19.77,26.409999999999997,26.409999999999997,16,ibft,200,2.50,0,10,4
2,transfer,1000,0,200.5,10.08,3.67,6.68,88.6,124.71,52.12,192.2,192.2,16,ibft,200,2.50,0,10,4
0,open,1000,0,197.3,7.82,2.9,5.28,101.2,117.74,51.66,170.31,170.31,16,ibft,200,2.50,0,10,10
1,query,1000,0,200.0,0.05,0.0,0.01,199.9,31.27,18.64,25.190000000000005,25.190000000000005,16,ibft,200,2.50,0,10,10
2,transfer,1000,0,200.9,9.85,4.28,6.88,88.2,124.76,56.3,194.79999999999998,194.79999999999998,16,ibft,200,2.50,0,10,10
0,open,1000,0,100.3,3.13,1.15,2.1,89.2,107.23,62.97,218.0,218.0,16,ibft,100,2.50,0,10,1
1,query,1000,0,100.3,0.06,0.0,0.01,100.3,19.06,16.99,35.19,35.19,16,ibft,100,2.50,0,10,1
2,transfer,1000,0,100.7,3.06,1.09,2.12,88.1,106.1,55.99,218.49999999999997,218.49999999999997,16,ibft,100,2.50,0,10,1
0,open,1000,0,100.4,3.14,1.17,2.07,89.7,112.88,61.06,215.3,215.3,16,ibft,100,2.50,0,10,9
1,query,1000,0,100.6,0.05,0.0,0.01,100.6,28.67,17.95,35.06,35.06,16,ibft,100,2.50,0,10,9
2,transfer,1000,0,100.7,3.0,1.19,2.15,88.0,102.58,58.53,218.39999999999998,218.39999999999998,16,ibft,100,2.50,0,10,9
0,open,1000,0,100.4,3.16,1.09,2.13,85.1,113.42,62.18,215.20000000000002,215.20000000000002,16,ibft,100,2.50,0,10,8
1,query,1000,0,100.5,0.06,0.0,0.01,100.5,34.71,18.51,34.870000000000005,34.870000000000005,16,ibft,100,2.50,0,10,8
2,transfer,1000,0,100.7,4.49,1.11,2.26,87.2,101.57,57.36,219.0,219.0,16,ibft,100,2.50,0,10,8
0,open,1000,0,100.3,3.05,1.06,2.13,90.2,114.35,60.45,215.3,215.3,16,ibft,100,2.50,0,10,5
1,query,1000,0,100.4,0.06,0.0,0.01,100.4,36.12,18.83,35.540000000000006,35.540000000000006,16,ibft,100,2.50,0,10,5
2,transfer,1000,0,100.7,3.05,1.2,2.18,89.0,102.55,55.93,220.4,220.4,16,ibft,100,2.50,0,10,5
0,open,1000,0,100.0,3.14,1.02,2.09,86.4,109.84,60.05,215.2,215.2,16,ibft,100,2.50,0,10,2
1,query,1000,0,100.3,0.06,0.0,0.01,100.2,35.03,18.89,35.18,35.18,16,ibft,100,2.50,0,10,2
2,transfer,1000,0,100.7,3.21,1.09,2.11,87.5,99.43,56.03,218.89999999999998,218.89999999999998,16,ibft,100,2.50,0,10,2
0,open,1000,0,100.7,2.79,1.13,2.03,84.5,122.65,62.47,214.70000000000002,214.70000000000002,16,ibft,100,2.50,0,10,6
1,query,1000,0,100.3,0.06,0.0,0.01,100.3,31.61,18.06,34.93,34.93,16,ibft,100,2.50,0,10,6
2,transfer,1000,0,100.7,3.13,1.15,2.12,87.2,98.01,56.94,218.8,218.8,16,ibft,100,2.50,0,10,6
0,open,1000,0,100.4,3.01,1.09,2.1,85.3,106.44,59.99,215.0,215.0,16,ibft,100,2.50,0,10,7
1,query,1000,0,100.4,0.05,0.0,0.01,100.4,33.99,18.52,35.120000000000005,35.120000000000005,16,ibft,100,2.50,0,10,7
2,transfer,1000,0,100.4,3.25,1.15,2.18,86.9,102.84,57.86,218.7,218.7,16,ibft,100,2.50,0,10,7
0,open,1000,0,100.5,3.13,1.11,2.1,87.0,107.71,61.35,217.5,217.5,16,ibft,100,2.50,0,10,3
1,query,1000,0,99.9,0.06,0.0,0.01,99.8,18.56,16.91,35.11,35.11,16,ibft,100,2.50,0,10,3
2,transfer,1000,0,100.7,3.02,1.24,2.13,87.7,98.77,57.06,218.39999999999998,218.39999999999998,16,ibft,100,2.50,0,10,3
0,open,1000,0,100.2,3.24,0.97,2.11,87.1,113.69,62.54,217.10000000000002,217.10000000000002,16,ibft,100,2.50,0,10,4
1,query,1000,0,100.7,0.06,0.0,0.01,100.7,29.35,18.19,35.290000000000006,35.290000000000006,16,ibft,100,2.50,0,10,4
2,transfer,1000,0,100.7,3.17,1.03,2.16,87.6,97.07,55.94,219.39999999999998,219.39999999999998,16,ibft,100,2.50,0,10,4
0,open,1000,0,100.0,3.08,1.13,2.09,87.0,115.68,63.86,216.10000000000002,216.10000000000002,16,ibft,100,2.50,0,10,10
1,query,1000,0,100.5,0.06,0.0,0.01,100.5,34.29,18.77,35.0,35.0,16,ibft,100,2.50,0,10,10
2,transfer,1000,0,100.7,3.29,1.1,2.17,87.6,98.53,57.2,218.6,218.6,16,ibft,100,2.50,0,10,10
0,open,1000,0,300.1,9.74,5.27,7.69,99.8,147.01,66.67,175.39999999999998,175.39999999999998,16,ibft,300,2.50,0,10,1
1,query,1000,0,298.5,0.05,0.0,0.01,298.3,27.85,18.44,20.42,20.42,16,ibft,300,2.50,0,10,1
2,transfer,1000,0,301.0,10.88,6.01,8.55,91.5,134.42,52.98,191.5,191.5,16,ibft,300,2.50,0,10,1
0,open,1000,0,293.6,8.99,4.88,6.87,102.0,152.5,62.86,173.52,173.52,16,ibft,300,2.50,0,10,9
1,query,1000,0,299.9,0.06,0.0,0.01,298.6,26.68,18.2,19.96,19.96,16,ibft,300,2.50,0,10,9
2,transfer,1000,0,300.0,11.25,6.25,8.74,88.8,138.87,57.84,192.2,192.2,16,ibft,300,2.50,0,10,9
0,open,1000,0,298.2,9.41,4.97,7.17,100.3,131.41,61.53,173.24,173.24,16,ibft,300,2.50,0,10,8
1,query,1000,0,295.3,0.06,0.0,0.01,295.2,23.81,19.14,22.86,22.86,16,ibft,300,2.50,0,10,8
2,transfer,1000,0,301.4,10.17,5.48,7.66,90.8,144.92,51.39,189.1,189.1,16,ibft,300,2.50,0,10,8
0,open,1000,0,297.4,9.48,4.81,7.25,98.8,121.83,62.95,173.76000000000002,173.76000000000002,16,ibft,300,2.50,0,10,5
1,query,1000,0,299.1,0.06,0.0,0.01,299.0,28.8,18.92,20.61,20.61,16,ibft,300,2.50,0,10,5
2,transfer,1000,0,298.2,11.26,4.35,8.44,84.4,134.45,50.53,191.3,191.3,16,ibft,300,2.50,0,10,5
0,open,1000,0,294.7,9.39,4.55,7.11,101.8,127.54,61.43,174.31,174.31,16,ibft,300,2.50,0,10,2
1,query,1000,0,300.0,0.06,0.0,0.01,299.9,29.41,19.49,22.07,22.07,16,ibft,300,2.50,0,10,2
2,transfer,1000,0,300.2,10.32,5.11,7.88,90.5,137.43,50.77,190.39999999999998,190.39999999999998,16,ibft,300,2.50,0,10,2
0,open,1000,0,300.5,8.59,4.97,6.76,105.1,151.52,57.03,166.76999999999998,166.76999999999998,16,ibft,300,2.50,0,10,6
1,query,1000,0,297.1,0.05,0.0,0.01,296.9,23.41,16.71,20.4,20.4,16,ibft,300,2.50,0,10,6
2,transfer,1000,0,295.2,11.19,5.82,8.63,88.6,134.88,54.75,190.6,190.6,16,ibft,300,2.50,0,10,6
0,open,1000,0,297.5,8.9,4.91,6.65,102.1,150.74,58.02,165.34,165.34,16,ibft,300,2.50,0,10,7
1,query,1000,0,299.2,0.05,0.0,0.01,297.6,25.41,18.52,20.61,20.61,16,ibft,300,2.50,0,10,7
2,transfer,1000,0,297.5,10.63,5.87,8.42,91.2,134.98,55.55,189.3,189.3,16,ibft,300,2.50,0,10,7
0,open,1000,0,298.5,9.24,5.02,6.97,102.2,128.61,59.1,170.07999999999998,170.07999999999998,16,ibft,300,2.50,0,10,3
1,query,1000,0,298.2,0.06,0.0,0.01,298.0,31.17,19.05,20.369999999999997,20.369999999999997,16,ibft,300,2.50,0,10,3
2,transfer,1000,0,292.3,10.74,5.72,8.27,92.8,141.41,59.36,189.0,189.0,16,ibft,300,2.50,0,10,3
0,open,1000,0,295.2,9.17,4.58,6.96,101.6,125.86,60.56,170.48000000000002,170.48000000000002,16,ibft,300,2.50,0,10,4
1,query,1000,0,297.4,0.06,0.0,0.01,297.2,28.28,19.25,20.34,20.34,16,ibft,300,2.50,0,10,4
2,transfer,1000,0,298.5,9.81,5.14,7.57,92.9,132.84,46.72,190.4,190.4,16,ibft,300,2.50,0,10,4
0,open,1000,0,295.9,9.73,5.02,7.36,99.0,123.0,60.69,175.47,175.47,16,ibft,300,2.50,0,10,10
1,query,1000,0,299.9,0.05,0.0,0.01,299.7,25.71,18.64,20.259999999999998,20.259999999999998,16,ibft,300,2.50,0,10,10
2,transfer,1000,0,299.9,10.97,4.43,8.42,88.5,127.64,51.28,193.6,193.6,16,ibft,300,2.50,0,10,10
