,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
0,open,1000,0,394.6,2.48,1.14,1.74,264.3,156.45,48.12,134.81,134.81,16,ibft,400,2.50,0,50,8
1,query,1000,0,399.4,0.03,0.0,0.0,399.0,22.84,16.76,22.630000000000003,22.630000000000003,16,ibft,400,2.50,0,50,8
2,transfer,1000,0,401.0,2.48,0.86,1.68,267.5,158.52,48.6,143.91000000000003,143.91000000000003,16,ibft,400,2.50,0,50,8
0,open,1000,0,395.1,2.48,0.9,1.75,254.6,154.85,43.29,133.51,133.51,16,ibft,400,2.50,0,50,5
1,query,1000,0,396.5,0.04,0.0,0.0,396.4,23.26,16.86,22.53,22.53,16,ibft,400,2.50,0,50,5
2,transfer,1000,0,395.6,2.58,1.12,1.77,255.8,149.29,46.89,143.6,143.6,16,ibft,400,2.50,0,50,5
0,open,1000,0,398.9,2.5,1.09,1.71,271.4,155.06,50.03,138.72,138.72,16,ibft,400,2.50,0,50,2
1,query,1000,0,399.2,0.04,0.0,0.0,398.9,23.85,17.56,22.46,22.46,16,ibft,400,2.50,0,50,2
2,transfer,1000,0,401.6,2.5,1.05,1.71,268.8,167.44,52.84,147.81,147.81,16,ibft,400,2.50,0,50,2
0,open,1000,0,402.1,2.44,0.9,1.74,254.9,160.68,45.21,133.14999999999998,133.14999999999998,16,ibft,400,2.50,0,50,6
1,query,1000,0,398.6,0.04,0.0,0.0,398.1,23.99,16.91,22.8,22.8,16,ibft,400,2.50,0,50,6
2,transfer,1000,0,401.9,2.52,1.14,1.76,259.9,155.48,46.72,140.85999999999999,140.85999999999999,16,ibft,400,2.50,0,50,6
0,open,1000,0,385.4,2.43,0.89,1.75,255.6,152.84,45.04,135.51,135.51,16,ibft,400,2.50,0,50,7
1,query,1000,0,399.7,0.04,0.0,0.0,399.4,22.11,17.76,22.01,22.01,16,ibft,400,2.50,0,50,7
2,transfer,1000,0,399.5,2.48,1.0,1.69,262.2,160.83,49.19,142.2,142.2,16,ibft,400,2.50,0,50,7
0,open,1000,0,392.5,2.48,0.96,1.72,258.1,161.51,46.33,135.2,135.2,16,ibft,400,2.50,0,50,3
1,query,1000,0,397.5,0.05,0.0,0.0,397.1,31.74,18.4,22.630000000000003,22.630000000000003,16,ibft,400,2.50,0,50,3
2,transfer,1000,0,400.5,2.44,1.13,1.72,260.0,155.99,46.94,141.06,141.06,16,ibft,400,2.50,0,50,3
0,open,1000,0,394.6,2.57,0.95,1.77,274.4,155.46,51.72,141.03,141.03,16,ibft,400,2.50,0,50,4
1,query,1000,0,399.2,0.04,0.0,0.0,398.9,24.61,16.94,23.56,23.56,16,ibft,400,2.50,0,50,4
2,transfer,1000,0,399.5,2.52,1.03,1.75,264.7,150.76,48.26,146.66,146.66,16,ibft,400,2.50,0,50,4
0,open,1000,0,397.0,2.43,1.22,1.77,258.7,153.79,45.92,135.37,135.37,16,ibft,400,2.50,0,50,10
1,query,1000,0,398.1,0.04,0.0,0.0,397.8,23.55,17.22,24.049999999999997,24.049999999999997,16,ibft,400,2.50,0,50,10
2,transfer,1000,0,401.0,2.43,1.11,1.73,259.6,155.5,49.37,142.76999999999998,142.76999999999998,16,ibft,400,2.50,0,50,10
0,open,1000,0,392.2,2.45,1.17,1.79,252.2,151.4,42.52,127.42999999999999,127.42999999999999,16,qbft,400,2.50,0,40,1
1,query,1000,0,398.2,0.05,0.0,0.0,397.9,20.56,15.61,17.067999999999998,17.067999999999998,16,qbft,400,2.50,0,40,1
2,transfer,1000,0,402.1,2.52,1.09,1.78,258.9,155.66,45.77,135.32,135.32,16,qbft,400,2.50,0,40,1
0,open,1000,0,400.8,2.48,1.08,1.79,251.6,157.47,43.92,124.69,124.69,16,qbft,400,2.50,0,40,9
1,query,1000,0,400.5,0.04,0.0,0.0,400.3,20.91,16.96,17.8,17.8,16,qbft,400,2.50,0,40,9
2,transfer,1000,0,402.1,2.51,1.06,1.75,262.0,155.93,44.65,135.34,135.34,16,qbft,400,2.50,0,40,9
0,open,1000,0,400.0,2.54,1.05,1.83,252.4,152.09,45.84,130.42,130.42,16,qbft,400,2.50,0,40,8
1,query,1000,0,394.9,0.03,0.0,0.0,394.6,22.59,16.57,17.380000000000003,17.380000000000003,16,qbft,400,2.50,0,40,8
2,transfer,1000,0,401.4,2.54,1.1,1.83,254.5,151.0,44.21,135.76,135.76,16,qbft,400,2.50,0,40,8
0,open,1000,0,400.0,2.61,1.01,1.84,250.1,154.44,44.57,127.4,127.4,16,qbft,400,2.50,0,40,5
1,query,1000,0,397.5,0.03,0.0,0.0,395.1,20.73,15.24,16.958000000000002,16.958000000000002,16,qbft,400,2.50,0,40,5
2,transfer,1000,0,399.2,2.51,1.11,1.8,256.5,151.92,44.19,136.37,136.37,16,qbft,400,2.50,0,40,5
0,open,1000,0,399.4,2.45,1.13,1.8,255.2,154.28,43.06,125.28999999999999,125.28999999999999,16,qbft,400,2.50,0,40,2
1,query,1000,0,399.5,0.03,0.0,0.0,398.6,19.79,16.29,17.092,17.092,16,qbft,400,2.50,0,40,2
2,transfer,1000,0,399.2,2.58,1.14,1.83,256.0,157.2,48.48,137.18,137.18,16,qbft,400,2.50,0,40,2
0,open,1000,0,398.1,2.51,1.06,1.83,252.0,154.3,42.08,123.68,123.68,16,qbft,400,2.50,0,40,6
1,query,1000,0,401.0,0.03,0.0,0.0,400.6,19.54,15.6,17.241,17.241,16,qbft,400,2.50,0,40,6
2,transfer,1000,0,400.8,2.54,0.98,1.81,255.0,153.64,45.19,138.91,138.91,16,qbft,400,2.50,0,40,6
0,open,1000,0,400.2,2.47,1.12,1.79,255.7,157.82,43.7,128.76,128.76,16,qbft,400,2.50,0,40,7
1,query,1000,0,400.8,0.03,0.0,0.0,400.6,18.76,14.83,17.281,17.281,16,qbft,400,2.50,0,40,7
2,transfer,1000,0,402.6,2.45,1.05,1.75,258.0,152.85,45.42,137.03,137.03,16,qbft,400,2.50,0,40,7
0,open,1000,0,400.5,2.56,1.02,1.82,250.0,153.43,43.24,127.76,127.76,16,qbft,400,2.50,0,40,3
1,query,1000,0,399.4,0.02,0.0,0.0,399.0,22.29,15.5,17.21,17.21,16,qbft,400,2.50,0,40,3
2,transfer,1000,0,401.6,2.45,1.13,1.84,251.6,155.18,46.29,136.37,136.37,16,qbft,400,2.50,0,40,3
0,open,1000,0,399.0,2.52,1.12,1.85,248.6,155.08,44.4,123.33000000000001,123.33000000000001,16,qbft,400,2.50,0,40,4
1,query,1000,0,400.5,0.04,0.0,0.0,398.6,22.72,16.85,17.486,17.486,16,qbft,400,2.50,0,40,4
2,transfer,1000,0,401.3,2.6,1.02,1.8,259.0,156.39,44.28,136.51999999999998,136.51999999999998,16,qbft,400,2.50,0,40,4
0,open,1000,0,392.8,2.48,1.06,1.79,250.7,152.89,42.8,129.1,129.1,16,qbft,400,2.50,0,40,10
1,query,1000,0,400.3,0.03,0.0,0.0,400.0,20.28,15.14,17.276,17.276,16,qbft,400,2.50,0,40,10
2,transfer,1000,0,402.3,2.56,0.97,1.76,262.1,152.14,44.57,138.14000000000001,138.14000000000001,16,qbft,400,2.50,0,40,10
0,open,1000,0,395.9,2.61,1.19,1.92,250.8,145.97,46.29,137.97,137.97,16,ibft,400,2.50,0,25,1
1,query,1000,0,397.0,0.03,0.0,0.0,396.7,23.36,18.26,23.8,23.8,16,ibft,400,2.50,0,25,1
2,transfer,1000,0,395.7,2.77,1.19,1.95,257.4,152.85,50.45,147.01999999999998,147.01999999999998,16,ibft,400,2.50,0,25,1
0,open,1000,0,396.7,2.72,1.24,1.9,255.8,148.62,46.66,135.68,135.68,16,ibft,400,2.50,0,25,9
1,query,1000,0,399.2,0.05,0.0,0.0,398.9,21.17,18.11,23.85,23.85,16,ibft,400,2.50,0,25,9
2,transfer,1000,0,401.4,2.69,1.18,1.85,262.0,156.12,50.28,146.3,146.3,16,ibft,400,2.50,0,25,9
0,open,1000,0,397.0,2.65,1.01,1.9,253.7,151.09,43.63,132.05,132.05,16,ibft,400,2.50,0,25,8
1,query,1000,0,398.2,0.05,0.0,0.0,397.9,25.24,18.74,24.169999999999998,24.169999999999998,16,ibft,400,2.50,0,25,8
2,transfer,1000,0,401.9,2.74,1.35,1.97,254.3,149.7,48.78,144.36,144.36,16,ibft,400,2.50,0,25,8
0,open,1000,0,397.0,3.86,1.58,2.66,220.8,152.58,49.47,138.21999999999997,138.21999999999997,16,ibft,400,2.50,0,25,5
1,query,1000,0,399.8,0.04,0.0,0.0,399.5,23.25,18.69,23.78,23.78,16,ibft,400,2.50,0,25,5
2,transfer,1000,0,402.1,3.44,1.09,2.04,169.5,152.57,46.06,153.6,153.6,16,ibft,400,2.50,0,25,5
0,open,1000,0,392.0,2.61,1.06,1.92,248.1,149.81,44.34,137.1,137.1,16,ibft,400,2.50,0,25,2
1,query,1000,0,396.7,0.04,0.0,0.0,396.4,24.55,17.94,24.28,24.28,16,ibft,400,2.50,0,25,2
2,transfer,1000,0,401.3,2.75,1.32,1.92,258.2,152.62,48.01,146.46,146.46,16,ibft,400,2.50,0,25,2
0,open,1000,0,397.6,2.64,1.18,1.95,249.3,154.42,45.11,136.38,136.38,16,ibft,400,2.50,0,25,6
1,query,1000,0,396.7,0.06,0.0,0.0,396.4,23.55,17.9,24.259999999999998,24.259999999999998,16,ibft,400,2.50,0,25,6
2,transfer,1000,0,398.6,2.65,1.15,1.95,253.9,157.57,49.89,147.92999999999998,147.92999999999998,16,ibft,400,2.50,0,25,6
0,open,1000,0,400.8,2.69,1.37,1.93,255.6,144.97,44.32,136.31,136.31,16,ibft,400,2.50,0,25,7
1,query,1000,0,395.9,0.06,0.0,0.0,395.6,26.38,17.85,23.77,23.77,16,ibft,400,2.50,0,25,7
2,transfer,1000,0,401.8,2.78,1.34,1.94,256.3,150.65,48.84,146.99,146.99,16,ibft,400,2.50,0,25,7
0,open,1000,0,395.4,2.75,1.12,1.94,240.3,150.99,53.54,141.01,141.01,16,ibft,400,2.50,0,25,3
1,query,1000,0,399.5,0.03,0.0,0.0,399.2,23.35,17.65,23.29,23.29,16,ibft,400,2.50,0,25,3
2,transfer,1000,0,399.2,3.74,1.64,2.66,214.8,148.34,44.77,154.76999999999998,154.76999999999998,16,ibft,400,2.50,0,25,3
0,open,1000,0,393.7,2.63,1.15,1.9,251.3,158.38,46.92,136.61,136.61,16,ibft,400,2.50,0,25,4
1,query,1000,0,400.2,0.04,0.0,0.0,399.8,22.04,17.32,24.41,24.41,16,ibft,400,2.50,0,25,4
2,transfer,1000,0,401.8,2.71,1.32,1.9,258.6,148.9,49.52,150.05,150.05,16,ibft,400,2.50,0,25,4
0,open,1000,0,397.9,2.58,0.15,1.88,250.9,152.9,43.97,132.89,132.89,16,ibft,400,2.50,0,25,10
1,query,1000,0,396.7,0.04,0.0,0.0,396.4,25.54,19.42,23.72,23.72,16,ibft,400,2.50,0,25,10
2,transfer,1000,0,401.6,2.64,1.4,1.94,253.8,155.95,52.41,149.07,149.07,16,ibft,400,2.50,0,25,10
0,open,1000,0,386.8,6.0,3.31,4.67,162.7,150.43,55.85,98.48,98.48,16,bhs,400,2.50,0,15,1
1,query,1000,0,393.7,0.03,0.0,0.0,393.4,34.96,15.94,2.534,2.534,16,bhs,400,2.50,0,15,1
2,transfer,1000,0,398.1,4.74,2.77,3.62,184.9,147.09,43.07,100.0,100.0,16,bhs,400,2.50,0,15,1
0,open,1000,0,398.9,4.56,1.95,3.26,177.8,143.35,47.07,93.58,93.58,16,bhs,400,2.50,0,15,9
1,query,1000,0,395.6,0.01,0.0,0.0,395.1,27.47,14.44,2.299,2.299,16,bhs,400,2.50,0,15,9
2,transfer,1000,0,399.5,6.33,3.65,5.0,156.9,151.61,67.04,108.72,108.72,16,bhs,400,2.50,0,15,9
0,open,1000,0,388.3,6.0,3.33,4.66,165.3,144.74,57.59,101.85000000000001,101.85000000000001,16,bhs,400,2.50,0,15,8
1,query,1000,0,395.4,0.02,0.0,0.0,395.1,32.54,15.28,2.505,2.505,16,bhs,400,2.50,0,15,8
2,transfer,1000,0,401.8,5.82,3.14,4.5,170.2,141.01,55.64,105.99,105.99,16,bhs,400,2.50,0,15,8
0,open,1000,0,385.7,5.72,3.0,4.37,172.7,147.71,53.89,99.32,99.32,16,bhs,400,2.50,0,15,5
1,query,1000,0,397.3,0.03,0.0,0.0,397.0,32.75,15.43,2.4899999999999998,2.4899999999999998,16,bhs,400,2.50,0,15,5
2,transfer,1000,0,400.6,5.83,3.19,4.51,169.8,146.01,51.18,103.56,103.56,16,bhs,400,2.50,0,15,5
0,open,1000,0,386.7,5.67,3.01,4.37,173.6,147.05,44.92,98.56,98.56,16,bhs,400,2.50,0,15,2
1,query,1000,0,394.8,0.02,0.0,0.0,394.5,33.29,15.82,2.393,2.393,16,bhs,400,2.50,0,15,2
2,transfer,1000,0,401.1,3.89,2.06,2.91,215.9,141.9,46.39,98.89,98.89,16,bhs,400,2.50,0,15,2
0,open,1000,0,380.7,4.46,2.34,3.32,185.9,146.33,42.2,94.50999999999999,94.50999999999999,16,bhs,400,2.50,0,15,6
1,query,1000,0,389.9,0.02,0.0,0.0,389.6,30.17,14.74,2.2977,2.2977,16,bhs,400,2.50,0,15,6
2,transfer,1000,0,401.3,6.35,3.66,5.03,155.8,148.26,64.13,105.67000000000002,105.67000000000002,16,bhs,400,2.50,0,15,6
0,open,1000,0,396.2,5.99,3.32,4.65,166.4,144.06,58.04,100.57,100.57,16,bhs,400,2.50,0,15,7
1,query,1000,0,395.1,0.02,0.0,0.0,394.8,34.12,16.06,2.503,2.503,16,bhs,400,2.50,0,15,7
2,transfer,1000,0,400.0,5.91,3.18,4.52,168.9,146.38,57.27,106.94000000000001,106.94000000000001,16,bhs,400,2.50,0,15,7
0,open,1000,0,377.1,5.33,2.56,3.96,185.1,145.84,41.53,97.97999999999999,97.97999999999999,16,bhs,400,2.50,0,15,3
1,query,1000,0,396.4,0.03,0.0,0.0,396.0,33.14,15.03,2.4560000000000004,2.4560000000000004,16,bhs,400,2.50,0,15,3
2,transfer,1000,0,400.2,5.13,2.77,3.81,183.3,143.57,39.85,102.25999999999999,102.25999999999999,16,bhs,400,2.50,0,15,3
0,open,1000,0,391.5,3.67,1.8,2.71,224.9,142.58,52.59,91.28,91.28,16,bhs,400,2.50,0,15,4
1,query,1000,0,394.6,0.02,0.0,0.0,394.3,26.87,13.97,2.1906,2.1906,16,bhs,400,2.50,0,15,4
2,transfer,1000,0,394.6,6.49,3.78,5.15,142.9,148.46,54.46,106.51,106.51,16,bhs,400,2.50,0,15,4
0,open,1000,0,392.5,5.98,3.34,4.68,165.0,144.13,58.16,99.46000000000001,99.46000000000001,16,bhs,400,2.50,0,15,10
1,query,1000,0,396.0,0.03,0.0,0.0,395.7,29.28,15.08,2.426,2.426,16,bhs,400,2.50,0,15,10
2,transfer,1000,0,395.3,4.43,2.63,3.4,186.5,146.09,40.56,100.03999999999999,100.03999999999999,16,bhs,400,2.50,0,15,10
0,open,1000,0,387.9,8.68,4.84,7.01,106.5,119.51,53.31,168.52999999999997,168.52999999999997,16,ibft,400,2.50,0,10,1
1,query,1000,0,388.7,0.09,0.0,0.01,388.3,29.44,19.05,20.8,20.8,16,ibft,400,2.50,0,10,1
2,transfer,1000,0,401.0,10.56,6.76,8.57,92.7,127.01,61.54,186.3,186.3,16,ibft,400,2.50,0,10,1
0,open,1000,0,392.3,9.19,4.61,7.22,103.7,128.84,52.26,167.37,167.37,16,ibft,400,2.50,0,10,9
1,query,1000,0,394.0,0.06,0.0,0.01,393.7,26.34,19.12,22.659999999999997,22.659999999999997,16,ibft,400,2.50,0,10,9
2,transfer,1000,0,401.1,9.13,5.2,7.22,102.6,136.23,61.01,177.27,177.27,16,ibft,400,2.50,0,10,9
0,open,1000,0,389.9,9.13,5.35,7.27,108.7,131.58,53.54,168.38,168.38,16,ibft,400,2.50,0,10,8
1,query,1000,0,395.4,0.06,0.0,0.01,395.1,25.97,19.95,21.509999999999998,21.509999999999998,16,ibft,400,2.50,0,10,8
2,transfer,1000,0,397.8,10.18,5.69,7.84,97.0,130.02,54.55,173.14999999999998,173.14999999999998,16,ibft,400,2.50,0,10,8
0,open,1000,0,395.6,9.4,5.48,7.32,105.7,127.05,53.43,167.95,167.95,16,ibft,400,2.50,0,10,5
1,query,1000,0,397.0,0.07,0.0,0.01,396.5,24.54,17.9,20.28,20.28,16,ibft,400,2.50,0,10,5
2,transfer,1000,0,400.8,10.98,6.67,8.7,88.6,144.18,60.8,184.79999999999998,184.79999999999998,16,ibft,400,2.50,0,10,5
0,open,1000,0,396.2,9.7,5.28,7.47,102.3,130.46,51.79,165.07,165.07,16,ibft,400,2.50,0,10,2
1,query,1000,0,391.7,0.06,0.0,0.01,391.1,23.41,18.09,20.91,20.91,16,ibft,400,2.50,0,10,2
2,transfer,1000,0,401.8,10.75,6.81,8.64,92.7,133.37,55.39,185.96,185.96,16,ibft,400,2.50,0,10,2
0,open,1000,0,400.3,8.54,4.74,6.84,106.9,123.63,55.82,166.82,166.82,16,ibft,400,2.50,0,10,6
1,query,1000,0,394.0,0.06,0.0,0.01,393.7,30.0,18.93,20.71,20.71,16,ibft,400,2.50,0,10,6
2,transfer,1000,0,400.0,10.32,6.88,8.69,96.4,129.31,59.75,180.93,180.93,16,ibft,400,2.50,0,10,6
0,open,1000,0,383.6,9.15,4.94,7.05,102.2,122.06,54.15,169.22000000000003,169.22000000000003,16,ibft,400,2.50,0,10,7
1,query,1000,0,396.2,0.06,0.0,0.01,395.9,29.94,19.97,22.93,22.93,16,ibft,400,2.50,0,10,7
2,transfer,1000,0,400.3,9.17,5.08,7.17,100.9,117.54,58.75,175.81,175.81,16,ibft,400,2.50,0,10,7
0,open,1000,0,386.7,9.5,5.37,7.33,104.9,126.14,47.28,155.38,155.38,16,ibft,400,2.50,0,10,3
1,query,1000,0,399.0,0.09,0.0,0.01,395.7,25.46,18.55,20.729999999999997,20.729999999999997,16,ibft,400,2.50,0,10,3
2,transfer,1000,0,393.7,9.58,5.94,8.0,102.9,122.6,52.17,177.68,177.68,16,ibft,400,2.50,0,10,3
0,open,1000,0,390.3,9.71,5.42,7.2,100.0,130.6,51.83,162.58,162.58,16,ibft,400,2.50,0,10,4
1,query,1000,0,397.5,0.08,0.0,0.01,397.1,27.0,17.84,20.82,20.82,16,ibft,400,2.50,0,10,4
2,transfer,1000,0,400.2,10.6,6.82,8.57,92.8,128.31,63.61,186.51,186.51,16,ibft,400,2.50,0,10,4
0,open,1000,0,389.3,9.43,5.49,7.51,104.9,130.59,52.91,165.66000000000003,165.66000000000003,16,ibft,400,2.50,0,10,10
